"AccountId","Amount","CloseDate","Id","Program__r.Name"
"0011J000017qk9WQAQ","24.0","2020-08-03","0061J00000ibnvMQAQ","Athlete"
"0011J000019ZUDtQAO","100.0","2020-08-03","0061J00000ibnwRQAQ","Athlete"
"001o0000010avX0AAI","24.0","2020-08-04","0061J00000ibqn1QAA","Athlete"
"0011J00001OyYtfQAF","605.05","2020-08-04","0061J00000ibsRGQAY","Athlete"
"001o0000010amayAAA","24.0","2020-08-05","0061J00000ibtWrQAI","Athlete"
"0011J000017sh3YQAQ","50.0","2020-08-07","0061J00000ibzlyQAA","Athlete"
"001o0000010xr1GAAQ","24.0","2020-08-07","0061J00000ibzpHQAQ","Athlete"
"0011J00001RCRBJQA5","132.77","2020-08-07","0061J00000ic0r7QAA","Athlete"
"0011J000019rpesQAA","30.0","2020-08-08","0061J00000ic2MTQAY","Athlete"
"0011J000019rvWvQAI","59.0","2020-08-09","0061J00000ic3zyQAA","Athlete"
"001o0000010auTtAAI","24.0","2020-08-09","0061J00000ic407QAA","Athlete"
"0011J00001h4EiSQAU","24.0","2020-08-09","0061J00000ic44RQAQ","Athlete"
"0011J00001Luq3QQAR","100.0","2020-08-10","0061J00000ic5yoQAA","Athlete"
"001o0000010b6L2AAI","24.0","2020-08-10","0061J00000ic5zHQAQ","Athlete"
"0011J000019ZaSdQAK","24.0","2020-08-10","0061J00000ic638QAA","Athlete"
"0011J000019ryvKQAQ","24.0","2020-08-10","0061J00000ic63hQAA","Athlete"
"0011J000019ryoYQAQ","25.0","2020-08-10","0061J00000ic64rQAA","Athlete"
"0011J000019a7s8QAA","24.0","2020-08-10","0061J00000ic65CQAQ","Athlete"
"001o0000010zHBUAA2","24.0","2020-08-11","0061J00000jH10JQAS","Athlete"
"001o0000010bCptAAE","50.0","2020-08-13","0061J00000jH61lQAC","Athlete"
"001o0000010bqxpAAA","24.0","2020-08-10","0061J00000jH6S1QAK","Athlete"
"001o0000010y7BIAAY","500.0","2020-08-14","0061J00000jH878QAC","Athlete"
"001o0000010atqoAAA","24.0","2020-08-08","0061J00000jH8bGQAS","Athlete"
"0011J00001RA3j1QAD","24.76","2020-10-28","0061J00000ksd8bQAA","Athlete"
"001o0000010y7CAAAY","50.0","2020-10-26","0061J00000ksgJ4QAI","Athlete"
"0011J000017qk9WQAQ","24.0","2020-11-03","0061J00000ksnoIQAQ","Athlete"
"001o00000119AhmAAE","24.0","2020-11-03","0061J00000ksnoUQAQ","Athlete"
"0011J000017qjzvQAA","24.0","2020-11-03","0061J00000ksnppQAA","Athlete"
"001o0000010avX0AAI","24.0","2020-11-04","0061J00000ksq3IQAQ","Athlete"
"0011J000019ZUDtQAO","100.0","2020-11-04","0061J00000ksq6hQAA","Athlete"
"0011J00001OyYtfQAF","605.05","2020-11-04","0061J00000ksr9aQAA","Athlete"
"001o0000010amayAAA","24.0","2020-11-05","0061J00000kss1OQAQ","Athlete"
"001o0000010xr1GAAQ","24.0","2020-11-07","0061J00000ksw95QAA","Athlete"
"0011J000017sh3YQAQ","50.0","2020-11-07","0061J00000kswDYQAY","Athlete"
"001o0000010atqoAAA","24.0","2020-11-08","0061J00000kswxKQAQ","Athlete"
"0011J000019rpesQAA","30.0","2020-11-08","0061J00000ksx29QAA","Athlete"
"001o0000010auTtAAI","24.0","2020-11-09","0061J00000ksxhCQAQ","Athlete"
"0011J000019rvWvQAI","10.0","2020-11-09","0061J00000ksxiZQAQ","Athlete"
"0011J00001h4EiSQAU","24.0","2020-11-09","0061J00000ksxkhQAA","Athlete"
"0011J000019a7s8QAA","24.0","2020-11-10","0061J00000ksywTQAQ","Athlete"
"0011J000019ZaSdQAK","24.0","2020-11-10","0061J00000ksyy5QAA","Athlete"
"0011J000019ryoYQAQ","25.0","2020-11-10","0061J00000ksyzZQAQ","Athlete"
"0011J000019ryvKQAQ","24.0","2020-11-10","0061J00000ksyzgQAA","Athlete"
"0011J00001Luq3QQAR","100.0","2020-11-10","0061J00000ksz2jQAA","Athlete"
"001o0000010b6L2AAI","24.0","2020-11-10","0061J00000ksz6CQAQ","Athlete"
"001o0000010zHBUAA2","24.0","2020-11-11","0061J00000kt0svQAA","Athlete"
"001o0000010xtOQAAY","100.0","2020-11-12","0061J00000kt2GGQAY","Athlete"
"001o0000010bqxpAAA","24.0","2020-11-10","0061J00000kt3DFQAY","Athlete"
"001o0000010bCptAAE","50.0","2020-11-13","0061J00000kt54CQAQ","Athlete"
"001o0000010y7BIAAY","500.0","2020-11-14","0061J00000kt7ATQAY","Athlete"
"001o0000010yeprAAA","24.0","2020-11-22","0061J00000ktIEWQA2","Athlete"
"0011J000017qjzvQAA","24.0","2020-12-03","0061J00000ktZ4fQAE","Athlete"
"001o00000119AhmAAE","24.0","2020-12-03","0061J00000ktZ5oQAE","Athlete"
"0011J000017qk9WQAQ","24.0","2020-12-03","0061J00000ktZ88QAE","Athlete"
"001o0000010avX0AAI","24.0","2020-12-04","0061J00000ktacuQAA","Athlete"
"001o0000010amayAAA","24.0","2020-12-05","0061J00000ktbsOQAQ","Athlete"
"0011J000019ZUDtQAO","100.0","2020-12-05","0061J00000ktbvDQAQ","Athlete"
"001o0000010y8tZAAQ","40.0","2020-12-06","0061J00000ktcbRQAQ","Athlete"
"0011J000017sh3YQAQ","50.0","2020-12-07","0061J00000ktdQAQAY","Athlete"
"001o0000010xr1GAAQ","24.0","2020-12-07","0061J00000ktdVLQAY","Athlete"
"0011J000019rpesQAA","30.0","2020-12-08","0061J00000ktfGcQAI","Athlete"
"001o0000010atqoAAA","24.0","2020-12-08","0061J00000ktfKSQAY","Athlete"
"001o0000010auTtAAI","24.0","2020-12-09","0061J00000ktgi7QAA","Athlete"
"0011J000019rvWvQAI","10.0","2020-12-09","0061J00000ktgi9QAA","Athlete"
"0011J00001h4EiSQAU","24.0","2020-12-09","0061J00000ktgkfQAA","Athlete"
"0011J00001Luq3QQAR","100.0","2020-12-10","0061J00000ktikPQAQ","Athlete"
"001o0000010y8tZAAQ","24.0","2020-12-10","0061J00000ktimeQAA","Athlete"
"001o0000010b6L2AAI","24.0","2020-12-10","0061J00000ktinwQAA","Athlete"
"0011J000019ZaSdQAK","24.0","2020-12-10","0061J00000ktipIQAQ","Athlete"
"001o0000010axRhAAI","24.0","2020-12-10","0061J00000ktipkQAA","Athlete"
"0011J000019ryvKQAQ","24.0","2020-12-10","0061J00000ktiqBQAQ","Athlete"
"0011J000019ryoYQAQ","25.0","2020-12-10","0061J00000ktiqKQAQ","Athlete"
"0011J000019a7s8QAA","24.0","2020-12-10","0061J00000ktirzQAA","Athlete"
"001o0000010axRhAAI","50.0","2020-12-10","0061J00000ktk8UQAQ","Athlete"
"001o0000010zHBUAA2","24.0","2020-12-11","0061J00000ktkOfQAI","Athlete"
"001o0000010y7BIAAY","500.0","2020-12-14","0061J00000ktndkQAA","Athlete"
"001o0000010y7CAAAY","50.0","2020-12-15","0061J00000ktuZ5QAI","Athlete"
"001o0000010yeprAAA","24.0","2020-12-22","0061J00000ktzWoQAI","Athlete"
"0011J00001F6KC5QAN","50000.0","2020-12-21","0061J00000ku7AVQAY","Athlete"
"0015c00001skBVmAAM","200000.0","2020-12-29","0061J00000kuAPbQAM","Athlete"
"0011J00001ltXncQAE","509.8","2020-12-31","0061J00000kuCErQAM","Athlete"
"0011J000017qjzvQAA","24.0","2021-01-03","0061J00000kuEaBQAU","Athlete"
"001o00000119AhmAAE","24.0","2021-01-03","0061J00000kuEaPQAU","Athlete"
"0011J000017qk9WQAQ","24.0","2021-01-03","0061J00000kuEeQQAU","Athlete"
"001o0000010avX0AAI","24.0","2021-01-04","0061J00000kuFJcQAM","Athlete"
"001o0000010amayAAA","24.0","2021-01-05","0061J00000kuHFPQA2","Athlete"
"0011J000019ZUDtQAO","100.0","2021-01-05","0061J00000kuHIRQA2","Athlete"
"001o0000010y8tZAAQ","40.0","2021-01-06","0061J00000kuJkEQAU","Athlete"
"0011J000017sh3YQAQ","50.0","2021-01-07","0061J00000kuLlwQAE","Athlete"
"001o0000010xr1GAAQ","24.0","2021-01-07","0061J00000kuLpzQAE","Athlete"
"0011J00001X6lXCQAZ","50000.0","2020-12-23","0061J00000kuMZNQA2","Athlete"
"0011J00001lqznvQAA","1000.0","2020-12-31","0061J00000kuNBXQA2","Athlete"
"001o0000010atqoAAA","24.0","2021-01-08","0061J00000kuO2aQAE","Athlete"
"0011J000019rpesQAA","30.0","2021-01-08","0061J00000kuO55QAE","Athlete"
"001o0000010bCpeAAE","500.0","2021-01-08","0061J00000kuO7aQAE","Athlete"
"0011J000019rvWvQAI","10.0","2021-01-09","0061J00000kuPxEQAU","Athlete"
"001o0000010auTtAAI","24.0","2021-01-09","0061J00000kuPyeQAE","Athlete"
"0011J00001h4EiSQAU","24.0","2021-01-09","0061J00000kuQ31QAE","Athlete"
"0011J00001Luq3QQAR","100.0","2021-01-10","0061J00000kuQo6QAE","Athlete"
"001o0000010y8tZAAQ","24.0","2021-01-10","0061J00000kuQoXQAU","Athlete"
"001o0000010b6L2AAI","24.0","2021-01-10","0061J00000kuQowQAE","Athlete"
"001o0000010axRhAAI","24.0","2021-01-10","0061J00000kuQrnQAE","Athlete"
"0011J000019a7s8QAA","24.0","2021-01-10","0061J00000kuQsKQAU","Athlete"
"0011J000019ZaSdQAK","24.0","2021-01-10","0061J00000kuQsyQAE","Athlete"
"0011J000019ryoYQAQ","25.0","2021-01-10","0061J00000kuQtEQAU","Athlete"
"0011J000019ryvKQAQ","24.0","2021-01-10","0061J00000kuQtlQAE","Athlete"
"001o0000010zHBUAA2","24.0","2021-01-11","0061J00000kuRkvQAE","Athlete"
"0011J00001lsUn7QAE","102.2","2021-01-11","0061J00000kuUGFQA2","Athlete"
"0011J00001lsWWJQA2","75.0","2021-01-12","0061J00000kuWGwQAM","Athlete"
"001o0000010y7BIAAY","500.0","2021-01-14","0061J00000kuYDJQA2","Athlete"
"0011J00001lsilyQAA","9.0","2021-01-16","0061J00000kubjIQAQ","Athlete"
"0011J00001lsiySQAQ","20.68","2021-01-16","0061J00000kubs1QAA","Athlete"
"0011J00001lsiyTQAQ","25.0","2021-01-16","0061J00000kubs5QAA","Athlete"
"0011J00001lsiysQAA","9.0","2021-01-16","0061J00000kubsyQAA","Athlete"
"0011J00001lt926QAA","255.05","2021-01-23","0061J00000kulkvQAA","Athlete"
"0011J00001ltAH2QAM","150.0","2021-01-24","0061J00000kumXcQAI","Athlete"
"0011J00001ltDU3QAM","15.58","2021-01-25","0061J00000kuoG6QAI","Athlete"
"0011J00001ltDwWQAU","102.2","2021-01-26","0061J00000kuohOQAQ","Athlete"
"0011J000017qjzvQAA","24.0","2021-02-03","0061J00000kuzSiQAI","Athlete"
"0011J000017qk9WQAQ","24.0","2021-02-03","0061J00000kuzT5QAI","Athlete"
"001o00000119AhmAAE","24.0","2021-02-03","0061J00000kuzTGQAY","Athlete"
"0011J00001ltWWyQAM","102.2","2021-02-03","0061J00000kv0CzQAI","Athlete"
"001o0000010avX0AAI","24.0","2021-02-04","0061J00000kv0spQAA","Athlete"
"001o0000010amayAAA","24.0","2021-02-05","0061J00000kv2C4QAI","Athlete"
"0011J000019ZUDtQAO","100.0","2021-02-05","0061J00000kv2GUQAY","Athlete"
"0011J00001ltbfEQAQ","25.77","2021-02-06","0061J00000kv3TTQAY","Athlete"
"0011J000017sh3YQAQ","50.0","2021-02-07","0061J00000kv489QAA","Athlete"
"001o0000010xr1GAAQ","24.0","2021-02-07","0061J00000kv4BxQAI","Athlete"
"0011J00001ltcXcQAI","25.77","2021-02-07","0061J00000kv4ZMQAY","Athlete"
"0011J000019rpesQAA","30.0","2021-02-08","0061J00000kv4tqQAA","Athlete"
"001o0000010atqoAAA","24.0","2021-02-08","0061J00000kv4wvQAA","Athlete"
"001o0000010y8tZAAQ","40.0","2021-02-06","0061J00000kv5l5QAA","Athlete"
"001o0000010auTtAAI","24.0","2021-02-09","0061J00000kv6CfQAI","Athlete"
"0011J000019rvWvQAI","10.0","2021-02-09","0061J00000kv6DyQAI","Athlete"
"0011J00001h4EiSQAU","24.0","2021-02-09","0061J00000kv6FsQAI","Athlete"
"001o0000010y8tZAAQ","24.0","2021-02-10","0061J00000kv7u5QAA","Athlete"
"0011J00001Luq3QQAR","100.0","2021-02-10","0061J00000kv7v0QAA","Athlete"
"001o0000010b6L2AAI","24.0","2021-02-10","0061J00000kv7xPQAQ","Athlete"
"0011J000019ryvKQAQ","24.0","2021-02-10","0061J00000kv82fQAA","Athlete"
"0011J000019ryoYQAQ","25.0","2021-02-10","0061J00000kv82mQAA","Athlete"
"001o0000010axRhAAI","24.0","2021-02-10","0061J00000kv83IQAQ","Athlete"
"0011J000019a7s8QAA","24.0","2021-02-10","0061J00000kv83ZQAQ","Athlete"
"001o0000010zHBUAA2","24.0","2021-02-11","0061J00000kv9oCQAQ","Athlete"
"001o0000010y7BIAAY","500.0","2021-02-14","0061J00000kvDVkQAM","Athlete"
"0011J00001lsiyTQAQ","25.0","2021-02-16","0061J00000kvGBRQA2","Athlete"
"001o0000010yeprAAA","24.0","2021-02-22","0061J00000kvMtTQAU","Athlete"
"001o0000010y7CAAAY","50.0","2021-02-18","0061J00000kvNZHQA2","Athlete"
"0011J00001ncI2SQAU","25.77","2021-02-26","0061J00000kwOGfQAM","Athlete"
"0011J00001ncS7WQAU","25.77","2021-03-02","0061J00000kwU3IQAU","Athlete"
"0011J000017qk9WQAQ","24.0","2021-03-03","0061J00000kwUKhQAM","Athlete"
"001o00000119AhmAAE","24.0","2021-03-03","0061J00000kwULHQA2","Athlete"
"0011J000017qjzvQAA","24.0","2021-03-03","0061J00000kwUM1QAM","Athlete"
"001o0000010avX0AAI","24.0","2021-03-04","0061J00000kwVpjQAE","Athlete"
"001o0000010amayAAA","24.0","2021-03-05","0061J00000kwXM8QAM","Athlete"
"0011J000019ZUDtQAO","350.0","2021-03-05","0061J00000kwXTIQA2","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-03-04","0061J00000kwXnbQAE","Athlete"
"001o0000010y8tZAAQ","40.0","2021-03-06","0061J00000kwYwgQAE","Athlete"
"0011J000017sh3YQAQ","50.0","2021-03-07","0061J00000kwZteQAE","Athlete"
"001o0000010xr1GAAQ","24.0","2021-03-07","0061J00000kwZwlQAE","Athlete"
"001o0000010atqoAAA","24.0","2021-03-08","0061J00000kwatsQAA","Athlete"
"0011J000019rpesQAA","30.0","2021-03-08","0061J00000kwatvQAA","Athlete"
"001o0000010auTtAAI","24.0","2021-03-09","0061J00000kwcK1QAI","Athlete"
"0011J000019rvWvQAI","10.0","2021-03-09","0061J00000kwcL1QAI","Athlete"
"0011J00001h4EiSQAU","24.0","2021-03-09","0061J00000kwcOmQAI","Athlete"
"0011J000019ryvKQAQ","24.0","2021-03-10","0061J00000kweR2QAI","Athlete"
"001o0000010axRhAAI","24.0","2021-03-10","0061J00000kweSDQAY","Athlete"
"0011J000019ryoYQAQ","25.0","2021-03-10","0061J00000kweSTQAY","Athlete"
"0011J000019a7s8QAA","24.0","2021-03-10","0061J00000kweYYQAY","Athlete"
"0011J00001Luq3QQAR","100.0","2021-03-10","0061J00000kweZAQAY","Athlete"
"001o0000010y8tZAAQ","24.0","2021-03-10","0061J00000kweZIQAY","Athlete"
"001o0000010b6L2AAI","24.0","2021-03-10","0061J00000kwecEQAQ","Athlete"
"001o0000010zHBUAA2","24.0","2021-03-11","0061J00000kwgYoQAI","Athlete"
"0011J00001ncpv9QAA","25.0","2021-03-12","0061J00000kwieMQAQ","Athlete"
"0011J00001lsWWJQA2","25.0","2021-03-12","0061J00000oX766QAC","Athlete"
"001o0000010y7BIAAY","500.0","2021-03-14","0061J00000oX8HuQAK","Athlete"
"0011J00001ncu3cQAA","2000.0","2021-03-15","0061J00000oXAanQAG","Athlete"
"0011J00001lsiyTQAQ","25.0","2021-03-16","0061J00000oXClaQAG","Athlete"
"0011J00001nd3qHQAQ","113.41","2021-03-20","0061J00000oXMXmQAO","Athlete"
"001o0000010xv3oAAA","75.0","2021-03-21","0061J00000oXNUzQAO","Athlete"
"0011J00001nd55iQAA","25.77","2021-03-21","0061J00000oXNtrQAG","Athlete"
"001o0000010yeprAAA","24.0","2021-03-22","0061J00000oXOaRQAW","Athlete"
"0011J00001ndOsyQAE","153.15","2021-03-28","0061J00000oXabyQAC","Athlete"
"0011J00001ndPdPQAU","9.0","2021-03-29","0061J00000oXbHwQAK","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-03-18","0061J00000oXegeQAC","Athlete"
"0011J00001nddM3QAI","153.15","2021-04-02","0061J00000oXljtQAC","Athlete"
"001o00000119AhmAAE","24.0","2021-04-03","0061J00000oXmnDQAS","Athlete"
"0011J000017qk9WQAQ","24.0","2021-04-03","0061J00000oXmnaQAC","Athlete"
"0011J000017qjzvQAA","24.0","2021-04-03","0061J00000oXmoAQAS","Athlete"
"001o0000010avX0AAI","24.0","2021-04-04","0061J00000oXnWRQA0","Athlete"
"0011J00001ndgAXQAY","153.15","2021-04-04","0061J00000oXnkUQAS","Athlete"
"0011J00001ndgCiQAI","76.73","2021-04-04","0061J00000oXnmQQAS","Athlete"
"001o0000010amayAAA","24.0","2021-04-05","0061J00000oXoJzQAK","Athlete"
"0011J000019ZUDtQAO","350.0","2021-04-05","0061J00000oXoObQAK","Athlete"
"001o0000010y8tZAAQ","40.0","2021-04-06","0061J00000oXqCOQA0","Athlete"
"0011J000017sh3YQAQ","50.0","2021-04-07","0061J00000oXsE4QAK","Athlete"
"001o0000010xr1GAAQ","24.0","2021-04-07","0061J00000oXsK6QAK","Athlete"
"001o0000010atqoAAA","24.0","2021-04-08","0061J00000oXuMxQAK","Athlete"
"0011J000019rpesQAA","30.0","2021-04-08","0061J00000oXuRCQA0","Athlete"
"0011J00001h4EiSQAU","24.0","2021-04-09","0061J00000oXwDiQAK","Athlete"
"001o0000010auTtAAI","24.0","2021-04-09","0061J00000oXwElQAK","Athlete"
"0011J000019rvWvQAI","10.0","2021-04-09","0061J00000oXwGLQA0","Athlete"
"001o0000010axRhAAI","24.0","2021-04-10","0061J00000oXyIQQA0","Athlete"
"001o0000010b6L2AAI","24.0","2021-04-10","0061J00000oXyJ7QAK","Athlete"
"001o0000010y8tZAAQ","24.0","2021-04-10","0061J00000oXyJxQAK","Athlete"
"0011J00001Luq3QQAR","100.0","2021-04-10","0061J00000oXyMQQA0","Athlete"
"0011J000019ryoYQAQ","25.0","2021-04-10","0061J00000oXyP5QAK","Athlete"
"0011J000019ryvKQAQ","24.0","2021-04-10","0061J00000oXyQvQAK","Athlete"
"0011J000019a7s8QAA","24.0","2021-04-10","0061J00000oXyRKQA0","Athlete"
"0011J000019ZaSdQAK","30.0","2021-04-10","0061J00000oXyRkQAK","Athlete"
"0011J00001ndsl2QAA","76.73","2021-04-10","0061J00000oXycmQAC","Athlete"
"001o0000010y5YxAAI","50.0","2021-04-11","0061J00000oXzE3QAK","Athlete"
"001o0000010zHBUAA2","24.0","2021-04-11","0061J00000oXzGmQAK","Athlete"
"001o0000010y5YxAAI","250.0","2021-04-11","0061J00000oXzMPQA0","Athlete"
"0011J00001ndtSUQAY","76.73","2021-04-11","0061J00000oXzPbQAK","Athlete"
"0011J00001ndtSzQAI","9.0","2021-04-11","0061J00000oXzQ5QAK","Athlete"
"0011J00001ndtlNQAQ","25.0","2021-04-11","0061J00000oXzsXQAS","Athlete"
"0011J00001lsWWJQA2","25.0","2021-04-12","0061J00000oY1uxQAC","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-04-09","0061J00000oY3JzQAK","Athlete"
"001o0000010y7BIAAY","500.0","2021-04-14","0061J00000oY4TzQAK","Athlete"
"001o0000010y5YxAAI","15000.0","2021-04-12","0061J00000oY4yuQAC","Athlete"
"0011J00001ne17DQAQ","100.0","2021-04-15","0061J00000oY6L7QAK","Athlete"
"0011J00001lsiyTQAQ","25.0","2021-04-16","0061J00000oY9B6QAK","Athlete"
"001o0000010xv3oAAA","10.0","2021-04-19","0061J00000oYBwwQAG","Athlete"
"0015c00002Afm89AAB","45.0","2021-04-20","0061J00000oYDfxQAG","Athlete"
"001o0000010xv3oAAA","75.0","2021-04-21","0061J00000oYErHQAW","Athlete"
"001o0000010yeprAAA","24.0","2021-04-22","0061J00000oYGCrQAO","Athlete"
"001o0000010y7CAAAY","50.0","2021-04-20","0061J00000oYN6eQAG","Athlete"
"0011J000017qjzvQAA","24.0","2021-05-03","0061J00000oYVKOQA4","Athlete"
"001o00000119AhmAAE","24.0","2021-05-03","0061J00000oYVLmQAO","Athlete"
"001o0000010avX0AAI","24.0","2021-05-04","0061J00000oYXxOQAW","Athlete"
"001o0000010amayAAA","24.0","2021-05-05","0061J00000oYZm7QAG","Athlete"
"0011J000019ZUDtQAO","350.0","2021-05-05","0061J00000oYZrGQAW","Athlete"
"001o0000010y8tZAAQ","40.0","2021-05-06","0061J00000oYbNWQA0","Athlete"
"0011J000017sh3YQAQ","50.0","2021-05-07","0061J00000oYd9iQAC","Athlete"
"001o0000010xr1GAAQ","24.0","2021-05-07","0061J00000oYdCjQAK","Athlete"
"0011J000019rpesQAA","30.0","2021-05-08","0061J00000oYeXmQAK","Athlete"
"0011J000019rvWvQAI","10.0","2021-05-09","0061J00000oYfZTQA0","Athlete"
"001o0000010auTtAAI","24.0","2021-05-09","0061J00000oYfaAQAS","Athlete"
"0011J00001h4EiSQAU","24.0","2021-05-09","0061J00000oYfesQAC","Athlete"
"0011J000019ryoYQAQ","25.0","2021-05-10","0061J00000oYgNkQAK","Athlete"
"0011J000019ryvKQAQ","24.0","2021-05-10","0061J00000oYgOLQA0","Athlete"
"0011J000019ZaSdQAK","30.0","2021-05-10","0061J00000oYgPmQAK","Athlete"
"0011J00001Luq3QQAR","100.0","2021-05-10","0061J00000oYgRiQAK","Athlete"
"001o0000010y8tZAAQ","24.0","2021-05-10","0061J00000oYgRrQAK","Athlete"
"001o0000010axRhAAI","24.0","2021-05-10","0061J00000oYgVLQA0","Athlete"
"001o0000010b6L2AAI","24.0","2021-05-10","0061J00000oYgVeQAK","Athlete"
"0011J000019a7s8QAA","24.0","2021-05-10","0061J00000oYgWeQAK","Athlete"
"001o0000010zHBUAA2","24.0","2021-05-11","0061J00000oYhsIQAS","Athlete"
"001o0000010y5YxAAI","50.0","2021-05-11","0061J00000oYhygQAC","Athlete"
"001o0000010y5YxAAI","250.0","2021-05-11","0061J00000oYhynQAC","Athlete"
"001o0000010atqoAAA","24.0","2021-05-12","0061J00000oYjnKQAS","Athlete"
"0011J00001lsWWJQA2","25.0","2021-05-12","0061J00000oYkyYQAS","Athlete"
"001o0000010y7BIAAY","500.0","2021-05-14","0061J00000oYn4rQAC","Athlete"
"0011J00001lsiyTQAQ","25.0","2021-05-16","0065c00000oYpucAAC","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-05-18","0065c00000oYuuwAAC","Athlete"
"001o0000010xv3oAAA","75.0","2021-05-21","0065c00000oYwfnAAC","Athlete"
"001o0000010yeprAAA","24.0","2021-05-22","0065c00000oYycKAAS","Athlete"
"001o0000010y8tZAAQ","40.0","2021-06-06","0065c00000oZIWNAA4","Athlete"
"001o0000010y8tZAAQ","24.0","2021-06-10","0065c00000oZP4VAAW","Athlete"
"001o0000010axRhAAI","24.0","2021-06-10","0065c00000oZPB1AAO","Athlete"
"001o0000010y7BIAAY","500.0","2021-06-14","0065c00000oZUQAAA4","Athlete"
"001o0000010xv3oAAA","75.0","2021-06-21","0065c00000oZeAfAAK","Athlete"
"001o0000010yeprAAA","24.0","2021-06-22","0065c00000oZfkIAAS","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-06-22","0065c00000oZih6AAC","Athlete"
"001o0000010y8tZAAQ","40.0","2021-07-06","0065c00000oa1XhAAI","Athlete"
"001o0000010y8tZAAQ","24.0","2021-07-10","0065c00000oa8sLAAQ","Athlete"
"001o0000010axRhAAI","24.0","2021-07-10","0065c00000oa8vYAAQ","Athlete"
"001o0000010y7BIAAY","500.0","2021-07-14","0065c00000oaDz1AAE","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-07-13","0065c00000oaF1dAAE","Athlete"
"001o0000010xv3oAAA","75.0","2021-07-21","0065c00000oaNRFAA2","Athlete"
"001o0000010yeprAAA","24.0","2021-07-22","0065c00000oaPHfAAM","Athlete"
"001o0000010y8tZAAQ","40.0","2021-08-06","0065c00000oalisAAA","Athlete"
"001o0000010y8tZAAQ","24.0","2021-08-10","0065c00000oarA0AAI","Athlete"
"001o0000010axRhAAI","24.0","2021-08-10","0065c00000oarEkAAI","Athlete"
"001o0000010y7BIAAY","500.0","2021-08-14","0065c00000oazf3AAA","Athlete"
"001o0000010xv3oAAA","75.0","2021-08-21","0065c00000obA34AAE","Athlete"
"001o0000010yeprAAA","24.0","2021-08-22","0065c00000obAlWAAU","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-08-23","0065c00000obDsmAAE","Athlete"
"001o0000010y8tZAAQ","40.0","2021-09-06","0065c00000s7jcrAAA","Athlete"
"001o0000010y8tZAAQ","24.0","2021-09-10","0065c00000s7q6wAAA","Athlete"
"001o0000010axRhAAI","24.0","2021-09-10","0065c00000s7qAlAAI","Athlete"
"001o0000010y7BIAAY","500.0","2021-09-14","0065c00000s7vYVAAY","Athlete"
"001o0000010xv3oAAA","75.0","2021-09-21","0065c00000s861lAAA","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-09-20","0065c00000s86VCAAY","Athlete"
"001o0000010yeprAAA","24.0","2021-09-22","0065c00000s87k4AAA","Athlete"
"001o0000015hkk3AAA","1000.0","2021-09-23","0065c00000s8FKzAAM","Athlete"
"001o0000010y8tZAAQ","40.0","2021-10-06","0065c00000s8UuPAAU","Athlete"
"001o0000010yA8UAAU","5000.0","2021-10-05","0065c00000s8Vh3AAE","Athlete"
"001o0000010y8tZAAQ","24.0","2021-10-10","0065c00000s8b4qAAA","Athlete"
"001o0000010axRhAAI","24.0","2021-10-10","0065c00000s8b8EAAQ","Athlete"
"001o0000010y7BIAAY","500.0","2021-10-14","0065c00000s8i7AAAQ","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-10-18","0065c00000s8rjoAAA","Athlete"
"001o0000010xv3oAAA","75.0","2021-10-21","0065c00000s8saoAAA","Athlete"
"001o0000010yeprAAA","24.0","2021-10-22","0065c00000s8ucrAAA","Athlete"
"001o0000015hkk3AAA","180.0","2021-10-21","0065c00000s8z5HAAQ","Athlete"
"001o0000010y8tZAAQ","40.0","2021-11-06","0065c00000s9HtsAAE","Athlete"
"001o0000010y8tZAAQ","24.0","2021-11-10","0065c00000s9O9ZAAU","Athlete"
"001o0000010axRhAAI","24.0","2021-11-11","0065c00000s9QOMAA2","Athlete"
"001o0000010y7BIAAY","500.0","2021-11-14","0065c00000s9UtUAAU","Athlete"
"001o0000010yeprAAA","24.0","2021-11-22","0065c00000s9jihAAA","Athlete"
"001o0000015hkk3AAA","1000.0","2021-11-23","0065c00000s9nzzAAA","Athlete"
"0011J00001lsbqTQAQ","2500.0","2021-12-02","0065c00000sA2GeAAK","Athlete"
"001o0000010axwdAAA","10000.0","2021-12-02","0065c00000sA61lAAC","Athlete"
"001o0000010y8tZAAQ","40.0","2021-12-06","0065c00000sA6ZmAAK","Athlete"
"001o0000010y8tZAAQ","24.0","2021-12-10","0065c00000sAE5uAAG","Athlete"
"001o0000010axRhAAI","24.0","2021-12-10","0065c00000sAE9SAAW","Athlete"
"0011J00001Uvx4QQAR","100.0","2021-12-07","0065c00000sAHV2AAO","Athlete"
"001o0000010y7BIAAY","500.0","2021-12-14","0065c00000sAJmDAAW","Athlete"
"001o0000010yeprAAA","24.0","2021-12-22","0065c00000sAXmMAAW","Athlete"
