"AccountId","Account__c","Action_Subtype__c","Action_Type__c","Activity_Type__c","Subject","Assigned_IJM_Team__c","CreatedDate","Date_Completed__c","Id","Type","WhoId","Account__r.Program__r.Name","ActivityDate","CompletedDateTime"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:04:17.000Z","2020-12-15","00T1J00004D8N0FUAV","Task/Other","0031J00001iM9bxQAC","Athlete - Football","2020-12-15","2020-12-15T17:04:17.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:14:51.000Z","2020-12-15","00T1J00004D8QdpUAF","Task/Other","0031J00001zM5NVQA0","Athlete - Football","2020-12-15","2020-12-15T17:14:51.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","Personal TY for Gift","Mid-Level","Phone Call - Outbound","TY Call and Email","MLD","2020-12-15T19:21:56.000Z","","00T1J00004D8aSuUAJ","","0031J00001zM5NVQA0","Athlete - Football","2020-12-28","2020-12-28T20:30:30.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","","","Phone Call - Outbound","Call: TY","US - Major Admin","2021-02-01T20:53:16.000Z","","00T1J00004FAoJbUAL","","0031J00001zM5NVQA0","Athlete - Football","2021-02-01","2021-02-01T20:53:16.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","","","Email - Outbound","Email: Praying for your family's transition","US - Major Admin","2021-06-08T19:53:27.000Z","","00T5c00004MgONuEAN","","0031J00001zM5NVQA0","Athlete - Football","2021-06-08","2021-06-08T19:53:27.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","","","Email - Outbound","Email Mid-Year Report","US - Major Admin","2021-09-13T17:31:02.000Z","","00T5c00004QbZZWEA3","","0031J00001iM9bxQAC","Athlete - Football","2021-09-13","2021-09-13T17:31:02.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","","","Email - Outbound","Sent 2020 year in review booklet","US - Major Admin","2021-10-22T19:10:06.000Z","","00T5c00004UCd1aEAD","","0031J00001zM5NVQA0","Athlete - Football","2021-04-13","2021-10-22T19:10:06.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","","","Email - Outbound","Email: Happy Thanksgiving","US - Major Admin","2021-11-24T17:49:46.000Z","","00T5c00004VbePlEAJ","","0031J00001iM9bxQAC","Athlete - Football","2021-11-24","2021-11-24T17:49:46.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","","General","Task/Other","DAF Model Score from October 2022 added to Household","US - Midlevel Admin","2022-12-06T00:02:02.000Z","","00T5c00005ESjOyEAL","","0031J00001iM9bxQAC","Athlete - Football","2022-10-28","2022-12-06T00:02:02.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","Fundraising Communication","General","Direct Mail - Outbound","November 2022 Campaign Mailer","US - Midlevel Admin","2023-01-24T22:39:45.000Z","2022-11-04","00T5c00005NNiW1EAL","","0031J00001zM5NVQA0","Athlete - Football","2022-11-04","2023-01-24T22:39:45.000Z"
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:11.000Z","2023-03-21","00T5c00005XxDwWEAV","","0031J00001iM9bxQAC","Athlete - Football","2023-03-21",""
"0011J00001lrFnjQAE","0011J00001lrFnjQAE","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:11.000Z","2023-03-21","00T5c00005XxDwXEAV","","0031J00001zM5NVQA0","Athlete - Football","2023-03-21",""
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","Welcome Packet","Welcome Series","Direct Mail - Outbound","Welcome Series: Packets Sent","Mass","2020-03-05T14:23:21.000Z","","00T1J00003u8t3JUAQ","","0031J00001iPourQAC","Athlete - Football","2020-03-04","2020-03-05T14:23:21.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","Other","General","Task/Other","TrueAppend Update to Contact Information","NA - D&I","2020-05-22T10:47:49.000Z","2020-05-22","00T1J000040UniAUAS","Task/Other","0031J00001iPourQAC","Athlete - Football","2020-05-22","2020-05-22T10:47:49.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","","","","Email: Hello From IJM's Team Freedom + Women's Influencer Gathering","US - Major Admin","2020-10-22T20:36:25.000Z","","00T1J00004Azd9jUAB","","0031J000020CxysQAC","Athlete - Football","2020-10-22","2020-10-22T20:36:25.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","","","","Email: IJM's Influencer Call Follow up","US - Major Admin","2020-11-02T18:26:21.000Z","","00T1J00004B1KvUUAV","","0031J00001iPourQAC","Athlete - Football","2020-11-02","2020-11-02T18:26:21.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","Email address update","General","Task/Other","Non-Invalid BriteVerify Email Verification","NA - D&I","2020-12-14T15:53:28.000Z","2020-12-14","00T1J00004D7j9FUAR","Task/Other","0031J000020CxysQAC","Athlete - Football","2020-12-14","2020-12-14T15:53:28.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:09:40.000Z","2020-12-15","00T1J00004D8OtMUAV","Task/Other","0031J000020CxysQAC","Athlete - Football","2020-12-15","2020-12-15T17:09:40.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:09:44.000Z","2020-12-15","00T1J00004D8OupUAF","Task/Other","0031J00001iPourQAC","Athlete - Football","2020-12-15","2020-12-15T17:09:44.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","","","Email - Outbound","Email: grateful for your partnership","US - Major Admin","2021-01-08T20:28:53.000Z","","00T1J00004F8TdQUAV","","0031J00001iPourQAC","Athlete - Football","2021-01-08","2021-01-08T20:28:53.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","","","Email - Outbound","Email: Happy Birthday","US - Major Admin","2021-07-30T20:18:05.000Z","","00T5c00004PHZKkEAP","","0031J000020CxysQAC","Athlete - Football","2021-07-30","2021-07-30T20:18:05.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","","","Email - Outbound","Email: Praying for you (injury)","US - Major Admin","2021-08-11T16:07:48.000Z","","00T5c00004Q9qVsEAJ","","0031J000020CxysQAC","Athlete - Football","2021-08-11","2021-08-11T16:07:48.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","","","Email - Outbound","Email: Happy Thanksgiving","US - Major Admin","2021-11-24T18:05:48.000Z","","00T5c00004VbedREAR","","0031J00001iPourQAC","Athlete - Football","2021-11-24","2021-11-24T18:05:48.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","","General","Task/Other","DAF Model Score from October 2022 added to Household","US - Midlevel Admin","2022-12-05T23:58:06.000Z","","00T5c00005ES9rIEAT","","0031J00001iPourQAC","Athlete - Football","2022-10-28","2022-12-05T23:58:06.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","Fundraising Communication","General","Direct Mail - Outbound","November 2022 Campaign Mailer","US - Midlevel Admin","2023-01-24T22:39:45.000Z","2022-11-04","00T5c00005NNiVpEAL","","0031J000020CxysQAC","Athlete - Football","2022-11-04","2023-01-24T22:39:45.000Z"
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:20.000Z","2023-03-21","00T5c00005XxDzrEAF","","0031J00001iPourQAC","Athlete - Football","2023-03-21",""
"0011J00001lsZtSQAU","0011J00001lsZtSQAU","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:20.000Z","2023-03-21","00T5c00005XxDzsEAF","","0031J000020CxysQAC","Athlete - Football","2023-03-21",""
"0011J00001nbrXNQAY","0011J00001nbrXNQAY","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:13.000Z","2023-03-21","00T5c00005XxDxIEAV","","0031J0000216rYNQAY","Athlete - Football","2023-03-21",""
"0011J00001nbrXOQAY","0011J00001nbrXOQAY","Postcard","Welcome Series","Direct Mail - Outbound","Welcome Series: Postcard","NA - PP Mobilization","2021-07-26T20:38:52.000Z","2021-07-26","00T5c00004OVZEoEAP","","0035c000023tW93AAE","Athlete - Football","","2021-07-26T20:38:52.000Z"
"0011J00001nbrXOQAY","0011J00001nbrXOQAY","","","Email - Outbound","Email: Thank you R2R","US - Major Admin","2021-07-30T19:09:55.000Z","","00T5c00004PHUqCEAX","","0035c000023tW93AAE","Athlete - Football","2021-07-30","2021-07-30T19:09:55.000Z"
"0011J00001nbrXOQAY","0011J00001nbrXOQAY","Welcome Packet","Welcome Series","Direct Mail - Outbound","Welcome Series: Packet","NA - PP Mobilization","2021-07-30T20:18:55.000Z","2021-07-30","00T5c00004PHZNBEA5","","0035c000023tW93AAE","Athlete - Football","","2021-07-30T20:18:55.000Z"
"0011J00001nbrXOQAY","0011J00001nbrXOQAY","","","Email - Outbound","Email: Midyear Report","US - Major Admin","2021-10-12T18:19:23.000Z","","00T5c00004SDfgsEAD","","0031J0000216rYOQAY","Athlete - Football","2021-10-12","2021-10-12T18:19:23.000Z"
"0011J00001nbrXOQAY","0011J00001nbrXOQAY","","","Email - Outbound","Email: Happy Thanksgiving","US - Major Admin","2021-11-24T18:25:27.000Z","","00T5c00004VbeacEAB","","0031J0000216rYOQAY","Athlete - Football","2021-11-24","2021-11-24T18:25:27.000Z"
"0011J00001nbrXOQAY","0011J00001nbrXOQAY","","General","Task/Other","DAF Model Score from October 2022 added to Household","US - Midlevel Admin","2022-12-06T00:00:50.000Z","","00T5c00005ESZpKEAX","","0031J0000216rYOQAY","Athlete - Football","2022-10-28","2022-12-06T00:00:50.000Z"
"0011J00001nbrXOQAY","0011J00001nbrXOQAY","Fundraising Communication","General","Direct Mail - Outbound","November 2022 Campaign Mailer","US - Midlevel Admin","2023-01-24T22:39:45.000Z","2022-11-04","00T5c00005NNiVgEAL","","0031J0000216rYOQAY","Athlete - Football","2022-11-04","2023-01-24T22:39:45.000Z"
"0011J00001nbrXOQAY","0011J00001nbrXOQAY","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:11.000Z","2023-03-21","00T5c00005XxDwDEAV","","0031J0000216rYOQAY","Athlete - Football","2023-03-21",""
"0011J00001nbrXOQAY","0011J00001nbrXOQAY","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:11.000Z","2023-03-21","00T5c00005XxDwEEAV","","0035c000023tW93AAE","Athlete - Football","2023-03-21",""
"0015c00001xS3dmAAC","0015c00001xS3dDAAS","","","Email - Outbound","Intro + Invitation to GPG","Institutional Partnerships","2022-03-10T19:04:27.000Z","","00T5c00004drywwEAA","","0035c000029Kw1MAAS","Athlete - Football","","2022-03-10T19:04:27.000Z"
"0015c000022rH9VAAU","0015c000022rH9VAAU","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:25.000Z","2023-03-07","00T5c00005W6f0WEAR","","0035c00002Em5GzAAJ","Athlete - Football","2023-03-07","2023-03-10T20:11:25.000Z"
"0015c000022rH9VAAU","0015c000022rH9VAAU","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:20.000Z","2023-03-21","00T5c00005XxDztEAF","","0035c00002Em4PNAAZ","Athlete - Football","2023-03-21",""
"0015c000025RfEZAA0","0015c000025RfEZAA0","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:18.000Z","2023-03-21","00T5c00005XxDzAEAV","","0035c00002GVV8PAAX","Athlete - Football","2023-03-21",""
"0015c000025RfFSAA0","0015c000025RfFSAA0","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:18.000Z","2023-03-21","00T5c00005XxDzREAV","","0035c00002GVVA0AAP","Athlete - Football","2023-03-21",""
"0015c000025RfFmAAK","0015c000025RfFmAAK","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:16.000Z","2023-03-21","00T5c00005XxDyGEAV","","0035c00002GVVB3AAP","Athlete - Football","2023-03-21",""
"0015c00002AX0WqAAL","0015c00002AX0WqAAL","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:28.000Z","2023-03-07","00T5c00005W6f0bEAB","","0035c00002VAdBYAA1","Athlete - Football","2023-03-07","2023-03-10T20:11:28.000Z"
"001o0000010alGnAAI","001o0000010alGnAAI","","","Email - Outbound","Email","Institutional Partnerships","2017-08-31T01:22:33.000Z","2017-08-30","00T1J000026RC1QUAW","","0031J00001K2EmUQAV","Athlete - Football","",""
"001o0000010alGnAAI","001o0000010alGnAAI","","","Email - Outbound","Email","Institutional Partnerships","2017-08-14T13:12:36.000Z","2017-08-14","00T1J000027JLkjUAG","","0031J00001K2EmUQAV","Athlete - Football","",""
"001o0000010alGnAAI","001o0000010alGnAAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy994UAB","","0031J00001K2EmUQAV","Athlete - Football","",""
"001o0000010alGnAAI","001o0000010alGnAAI","Stewardship","Relationship Management","Meeting","Face-to-Face Meeting","US - Major Officer","2018-10-15T20:27:11.000Z","2018-10-15","00T1J00002wlRo6UAE","Meeting","0031J00001K2EmUQAV","Athlete - Football","2018-09-10",""
"001o0000010alGnAAI","001o0000010alGnAAI","Stewardship","Relationship Management","Meeting","Face-to-Face Meeting","US - Major Officer","2019-03-11T19:42:44.000Z","2019-03-11","00T1J00003HhDccUAF","Meeting","0031J00001K2EmUQAV","Athlete - Football","2019-02-19","2019-03-11T19:42:44.000Z"
"001o0000010alGnAAI","001o0000010alGnAAI","Email address update","General","Task/Other","","NA - D&I","2019-08-08T14:29:14.000Z","2019-08-08","00T1J00003aMQWYUA4","","0031J00001K2EmUQAV","Athlete - Football","2019-08-08","2019-08-08T14:29:14.000Z"
"001o0000010alGnAAI","001o0000010alGnAAI","Email address update","General","Task/Other","BriteVerify Results Issues Email Address Removal","NA - D&I","2020-05-18T13:05:53.000Z","2020-05-18","00T1J00003z7HWjUAM","Task/Other","0031J00001K2EmUQAV","Athlete - Football","2020-05-18","2020-05-18T13:05:53.000Z"
"001o0000010alGnAAI","001o0000010alGnAAI","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:09:40.000Z","2020-12-15","00T1J00004D8OtZUAV","Task/Other","0031J00001K2EmUQAV","Athlete - Football","2020-12-15","2020-12-15T17:09:40.000Z"
"001o0000010alGnAAI","001o0000010alGnAAI","","","","Email: Congrats, WPMOY Nomination","US - Major Admin","2020-12-15T22:54:48.000Z","","00T1J00004D8cWOUAZ","","0031J00001K2En8QAF","Athlete - Football","2020-12-15","2020-12-15T22:54:48.000Z"
"001o0000010alGnAAI","001o0000010alGnAAI","Mail/email preferences","General","Task/Other","Opt Out Email Address in Salesforce and Marketing Cloud","NA - D&I","2021-06-21T17:27:39.000Z","2021-06-21","00T5c00004NNa8dEAD","Task/Other","0031J00001K2EmUQAV","Athlete - Football","2021-06-21","2021-06-21T17:27:39.000Z"
"001o0000010alGnAAI","001o0000010alGnAAI","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:13.000Z","2023-03-21","00T5c00005XxDx1EAF","","0031J00001K2En8QAF","Athlete - Football","2023-03-21",""
"001o0000010alGnAAI","001o0000010alGnAAI","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-05T15:25:30.000Z","","00To000001hyoYNEAY","Email","0031J00001K2EmUQAV","Athlete - Football","2017-01-06",""
"001o0000010alGoAAI","001o0000010alGoAAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy993UAB","","003o00000171pXZAAY","Athlete - Football","",""
"001o0000010alGpAAI","001o0000010alGpAAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy992UAB","","003o00000171pXaAAI","Athlete - Football","",""
"001o0000010alGqAAI","001o0000010alGqAAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy991UAB","","003o00000171pXbAAI","Athlete - Football","",""
"001o0000010alGrAAI","001o0000010alGrAAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy990UAB","","003o00000171pXcAAI","Athlete - Football","",""
"001o0000010alH0AAI","001o0000010alH0AAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy98zUAB","","003o00000171pXWAAY","Athlete - Football","",""
"001o0000010alH0AAI","001o0000010alH0AAI","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:09:36.000Z","2020-12-15","00T1J00004D8OsmUAF","Task/Other","003o00000171pXWAAY","Athlete - Football","2020-12-15","2020-12-15T17:09:36.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","","","Email - Outbound","Email","Institutional Partnerships","2017-07-07T13:18:22.000Z","2017-07-07","00T1J000023FO1DUAW","","0031J00001iPoupQAC","Athlete - Football","2017-07-07",""
"001o0000010alH1AAI","001o0000010alH1AAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy98xUAB","","003o000001AmdmBAAR","Athlete - Football","",""
"001o0000010alH1AAI","001o0000010alH1AAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy98yUAB","","0031J00001iPoupQAC","Athlete - Football","",""
"001o0000010alH1AAI","001o0000010alH1AAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:48.000Z","2017-10-19","00T1J00002DyAUUUA3","","0031J00001iPoupQAC","Athlete - Football","",""
"001o0000010alH1AAI","001o0000010alH1AAI","Personal Communication","General","Direct Mail - Outbound","Handwritten Christmas Card","US - Major Officer","2017-12-21T21:22:36.000Z","2017-12-20","00T1J00002M6JROUA3","","0031J00001iPoupQAC","Athlete - Football","",""
"001o0000010alH1AAI","001o0000010alH1AAI","","","Direct Mail - Outbound","handwritten thank you note","US - Major Officer","2018-03-14T18:56:06.000Z","2018-03-14","00T1J00002VNViBUAX","","0031J00001iPoupQAC","Athlete - Football","",""
"001o0000010alH1AAI","001o0000010alH1AAI","","","Phone Call - Outbound","Call","US - Major Officer","2018-04-25T20:54:42.000Z","2018-04-25","00T1J00002ZsFDfUAN","","","Athlete - Football","2018-04-25",""
"001o0000010alH1AAI","001o0000010alH1AAI","","Advocacy: Attendee","Email - Outbound","Email","US - Major Officer","2018-04-26T14:46:57.000Z","2018-04-26","00T1J00002ZsMsXUAV","","0031J00001iPoupQAC","Athlete - Football","",""
"001o0000010alH1AAI","001o0000010alH1AAI","","","Email - Outbound","Email","US - Major Officer","2018-04-26T14:46:58.000Z","2018-04-26","00T1J00002ZsMsYUAV","","0031J00001iPoupQAC","Athlete - Football","2018-04-26",""
"001o0000010alH1AAI","001o0000010alH1AAI","","","Phone Call - Outbound","Call:","US - Major Officer","2018-05-07T18:07:39.000Z","2018-05-07","00T1J00002c4tSSUAY","","0031J00001iPoupQAC","Athlete - Football","2018-04-16",""
"001o0000010alH1AAI","001o0000010alH1AAI","P2P","General","Phone Call - Inbound","Call","US - Major Officer","2018-05-08T17:01:28.000Z","2018-05-07","00T1J00002c5A6kUAE","","","Athlete - Football","2018-05-07",""
"001o0000010alH1AAI","001o0000010alH1AAI","","","Phone Call - Inbound","Call:","US - Major Officer","2019-01-17T19:44:12.000Z","2019-01-17","00T1J000039o4mJUAQ","","0031J00001iPoupQAC","Athlete - Football","2019-01-17",""
"001o0000010alH1AAI","001o0000010alH1AAI","YE Statement","Giving","Email - Inbound","Requested YE Statement","NA - D&I","2019-01-28T22:52:40.000Z","2019-01-28","00T1J00003AqqIwUAJ","","003o000001AmdmBAAR","Athlete - Football","2019-01-28",""
"001o0000010alH1AAI","001o0000010alH1AAI","YE Statement","Giving","Email - Outbound","Emailed YE Receipt","NA - D&I","2019-01-28T22:52:57.000Z","2019-01-28","00T1J00003AqqJkUAJ","","003o000001AmdmBAAR","Athlete - Football","2019-01-28",""
"001o0000010alH1AAI","001o0000010alH1AAI","Personal TY for Gift","General","Direct Mail - Outbound","handwritten thank you note","","2019-01-30T21:12:54.000Z","2019-01-30","00T1J00003BxU09UAF","","0031J00001iPoupQAC","Athlete - Football","2019-01-30",""
"001o0000010alH1AAI","001o0000010alH1AAI","Financial Solicitation","Relationship Management","Meeting","Face-to-Face Meeting","US - Major Officer","2019-02-11T20:18:37.000Z","2019-02-11","00T1J00003DVH4GUAX","Meeting","0031J00001iPoupQAC","Athlete - Football","2019-01-31","2019-02-11T20:18:37.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Stewardship","Relationship Management","Meeting","Face-to-Face Meeting","US - Major Officer","2019-03-11T20:38:00.000Z","2019-03-11","00T1J00003HhIHXUA3","Meeting","0031J00001iPoupQAC","Athlete - Football","2019-02-20","2019-03-11T20:38:00.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Stewardship","Relationship Management","Meeting","Face-to-Face Meeting","US - Major Officer","2019-04-10T18:17:13.000Z","2019-04-10","00T1J00003LhVU1UAN","Meeting","0031J00001iPoupQAC","Athlete - Football","2019-03-14","2019-04-10T18:17:13.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Mailing Address Update","General","","NCOA Append: New Deliverable Address","NA - D&I","2019-07-15T09:57:41.000Z","2019-07-15","00T1J00003XrnqSUAR","Task/Other","003o000001AmdmBAAR","Athlete - Football","2019-07-15","2019-07-15T09:57:41.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Stewardship","Relationship Management","Meeting","Face-to-Face Meeting","US - Major Officer","2019-08-09T14:48:31.000Z","","00T1J00003b7dMyUAI","Meeting","0031J00001iPoupQAC","Athlete - Football","2019-07-15","2019-08-09T14:48:31.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Welcome Packet","Welcome Series","Direct Mail - Outbound","Welcome Series: Packets Sent","Mass","2020-03-05T14:23:21.000Z","","00T1J00003u8t3FUAQ","","0031J00001iPoupQAC","Athlete - Football","2020-03-04","2020-03-05T14:23:21.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Personal Communication","General","Direct Mail - Outbound","Handwritten Happy Easter note with refrigerator magnet of client","US - Major Officer","2020-06-01T21:09:10.000Z","2020-04-10","00T1J000040PGb4UAG","","003o000001AmdmBAAR","Athlete - Football","2020-04-10","2020-06-01T21:09:10.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","","","Task/Other","Trey highlighted IJM’s work on Twitter and Instagram and pledged $1,000 per catch and $2,500 per touchdown","Mass","2020-07-28T14:24:29.000Z","2019-03-01","00T1J0000455mbcUAA","","0031J00001iPoupQAC","Athlete - Football","","2020-07-28T14:24:29.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","","","Task/Other","PR Article","Mass","2020-07-28T14:24:29.000Z","2019-03-03","00T1J0000455mbnUAA","","","Athlete - Football","","2020-07-28T14:24:29.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","","","Task/Other","News outlet highlighting auction partnership with IJM","Mass","2020-07-28T14:24:29.000Z","2018-01-26","00T1J0000455mc8UAA","","0031J00001iPoupQAC","Athlete - Football","","2020-07-28T14:24:29.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","","","Task/Other","News outlet highlighting auction partnership with IJM","Mass","2020-07-28T14:24:29.000Z","2018-01-26","00T1J0000455mc9UAA","","0031J00001iPoupQAC","Athlete - Football","","2020-07-28T14:24:29.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","","","Task/Other","Article by Gary Haugen","Mass","2020-07-28T14:24:29.000Z","2019-02-02","00T1J0000455mcAUAQ","","0031J00001iPoupQAC","Athlete - Football","","2020-07-28T14:24:29.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","","","Task/Other","Eagle players did a social media video encouraging fans to become Freedom Partners and matched contributions","Mass","2020-07-28T14:24:29.000Z","2017-09-05","00T1J0000455mcLUAQ","","0031J00001iPoupQAC","Athlete - Football","","2020-07-28T14:24:29.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","","","Task/Other","Engaged with IJM social media content","Mass","2020-08-18T09:35:50.000Z","2020-07-30","00T1J000045PtjiUAC","Task/Other","0031J00001iPoupQAC","Athlete - Football","","2020-08-18T09:35:50.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","","","","Email: IJM Instagram post ideas for Giving Tuesday tomorrow","US - Major Officer","2020-11-30T21:34:31.000Z","","00T1J00004D6DHmUAN","","0031J00001iPoupQAC","Athlete - Football","2020-11-30","2020-11-30T21:34:31.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:38:46.000Z","2020-12-15","00T1J00004D8YwfUAF","Task/Other","003o000001AmdmBAAR","Athlete - Football","2020-12-15","2020-12-15T17:38:46.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Stewardship","Relationship Management","Task/Other","Send email that provides 2021 numbers and update [DEP Task]","US - Major Officer","2021-07-30T17:56:47.000Z","","00T5c00004PHSVVEA5","","0031J00001iPoupQAC","Athlete - Football","2022-01-01","2022-02-28T14:41:36.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Stewardship","Relationship Management","Task/Other","Invite to Tampa golf tournament","US - Major Officer","2021-07-30T17:56:47.000Z","","00T5c00004PHSVWEA5","","0031J00001iPoupQAC","Athlete - Football","2022-02-01","2022-02-28T14:42:01.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Stewardship","Relationship Management","Task/Other","Send Year in Review [DEP Task]","US - Major Officer","2021-07-30T17:56:47.000Z","","00T5c00004PHSVXEA5","","0031J00001iPoupQAC","Athlete - Football","2022-03-01","2022-04-01T18:43:26.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Stewardship","Relationship Management","Direct Mail - Outbound","Mid Year Report [DEP Task]","US - Major Officer","2021-07-30T17:56:47.000Z","","00T5c00004PHSVYEA5","","0031J00001iPoupQAC","Athlete - Football","2021-08-01","2021-09-20T13:21:55.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Stewardship","Relationship Management","Phone Call - Outbound","Invite to be part of the CORE team","US - Major Officer","2021-07-30T17:56:47.000Z","","00T5c00004PHSVZEA5","","0031J00001iPoupQAC","Athlete - Football","2021-08-24","2021-09-20T13:22:11.000Z"
"001o0000010alH1AAI","001o0000010alH1AAI","Stewardship","Relationship Management","Task/Other","Text about how season is going [DEP Task]","US - Major Officer","2021-07-30T17:56:47.000Z","","00T5c00004PHSVaEAP","","0031J00001iPoupQAC","Athlete - Football","2021-10-01","2022-01-07T18:54:18.000Z"
